Refdatum,rki_7days,rki_14days,rki_28days
2021-07-14,10.51693404634581,7.4866310160427805,7.531194295900177
2021-07-15,11.22994652406417,8.288770053475936,7.575757575757575
2021-07-16,11.58645276292335,9.001782531194296,7.66488413547237
2021-07-17,11.94295900178253,9.358288770053475,7.798573975044563
2021-07-18,11.58645276292335,9.62566844919786,8.02139037433155
2021-07-19,10.87344028520499,10.071301247771835,8.19964349376114
2021-07-20,12.4777183600713,11.408199643493761,8.511586452762923
2021-07-21,12.4777183600713,11.497326203208555,8.689839572192513
2021-07-22,12.29946524064171,11.76470588235294,8.600713012477717
2021-07-23,12.834224598930481,12.210338680926915,8.823529411764705
2021-07-24,12.4777183600713,12.210338680926915,8.73440285204991
2021-07-25,11.94295900178253,11.76470588235294,8.823529411764705
2021-07-26,11.408199643493761,11.140819964349376,8.957219251336898
2021-07-27,10.16042780748663,11.319073083778965,9.09090909090909
2021-07-28,11.58645276292335,12.032085561497325,9.759358288770052
2021-07-29,11.94295900178253,12.121212121212121,10.204991087344029
2021-07-30,11.408199643493761,12.121212121212121,10.561497326203206
2021-07-31,11.58645276292335,12.032085561497325,10.695187165775401
2021-08-01,12.121212121212121,12.032085561497325,10.828877005347593
2021-08-02,13.01247771836007,12.210338680926915,11.140819964349376
2021-08-03,13.547237076648841,11.853832442067736,11.631016042780749
2021-08-04,11.58645276292335,11.58645276292335,11.541889483065953
2021-08-05,10.695187165775401,11.319073083778965,11.541889483065953
2021-08-06,10.51693404634581,10.962566844919786,11.58645276292335
2021-08-07,11.408199643493761,11.497326203208555,11.853832442067736
2021-08-08,12.29946524064171,12.210338680926915,11.987522281639928
2021-08-09,13.01247771836007,13.01247771836007,12.076648841354723
2021-08-10,14.260249554367201,13.90374331550802,12.611408199643494
2021-08-11,17.64705882352941,14.61675579322638,13.324420677361854
2021-08-12,22.45989304812834,16.577540106951872,14.349376114081995
2021-08-13,24.06417112299465,17.29055258467023,14.705882352941176
2021-08-14,27.27272727272727,19.340463458110516,15.686274509803921
2021-08-15,27.45098039215686,19.875222816399287,15.953654188948306
2021-08-16,29.23351158645276,21.122994652406412,16.666666666666664
2021-08-17,31.72905525846702,22.99465240641711,17.424242424242422
2021-08-18,32.0855614973262,24.866310160427805,18.22638146167558
2021-08-19,29.76827094474153,26.114081996434937,18.71657754010695
2021-08-20,32.0855614973262,28.074866310160427,19.518716577540104
2021-08-21,32.62032085561497,29.946524064171122,20.721925133689837
2021-08-22,35.47237076648841,31.461675579322637,21.836007130124777
2021-08-23,38.14616755793226,33.68983957219251,23.351158645276293
2021-08-24,37.076648841354725,34.40285204991087,24.153297682709447
2021-08-25,37.4331550802139,34.75935828877005,24.688057040998217
2021-08-26,37.61140819964349,33.68983957219251,25.13368983957219
2021-08-27,37.61140819964349,34.848484848484844,26.069518716577537
2021-08-28,38.859180035650624,35.739750445632794,27.540106951871657
2021-08-29,38.68092691622103,37.076648841354725,28.475935828877002
2021-08-30,39.2156862745098,38.68092691622103,29.901960784313722
2021-08-31,40.819964349376114,38.948306595365416,30.971479500891263
2021-09-01,43.31550802139037,40.37433155080213,32.62032085561497
2021-09-02,48.30659536541889,42.95900178253119,34.53654188948306
2021-09-03,51.336898395721924,44.47415329768271,36.27450980392157
2021-09-04,49.376114081996434,44.11764705882352,37.032085561497325
2021-09-05,49.01960784313725,43.850267379679146,37.65597147950089
2021-09-06,51.15864527629233,45.18716577540107,39.43850267379679
2021-09-07,53.297682709447415,47.05882352941176,40.73083778966132
2021-09-08,55.79322638146167,49.554367201426025,42.15686274509804
2021-09-09,54.188948306595364,51.247771836007125,42.46880570409982
2021-09-10,56.149732620320854,53.74331550802139,44.29590017825312
2021-09-11,58.64527629233511,54.01069518716577,44.87522281639929
2021-09-12,60.42780748663101,54.72370766488413,45.90017825311943
2021-09-13,60.42780748663101,55.79322638146167,47.23707664884135
2021-09-14,60.962566844919785,57.130124777183596,48.03921568627451
2021-09-15,58.64527629233511,57.219251336898395,48.79679144385027
2021-09-16,58.8235294117647,56.50623885918003,49.73262032085561
2021-09-17,57.57575757575757,56.86274509803921,50.66844919786096
2021-09-18,55.43672014260249,57.040998217468804,50.57932263814617
2021-09-19,55.61497326203208,58.021390374331546,50.93582887700534
2021-09-20,53.65418894830659,57.040998217468804,51.11408199643493
2021-09-21,52.406417112299465,56.68449197860962,51.87165775401069
2021-09-22,54.188948306595364,56.41711229946524,52.98573975044563
2021-09-23,56.327985739750446,57.57575757575757,54.41176470588235
2021-09-24,55.79322638146167,56.68449197860962,55.213903743315505
2021-09-25,57.93226381461675,56.68449197860962,55.3475935828877
2021-09-26,61.853832442067734,58.73440285204991,56.72905525846702
2021-09-27,66.84491978609626,60.24955436720142,58.021390374331546
2021-09-28,71.47950089126559,61.942959001782526,59.53654188948306
2021-09-29,74.50980392156862,64.34937611408199,60.78431372549019
2021-09-30,75.93582887700535,66.13190730837789,61.31907308377896
2021-10-01,80.3921568627451,68.09269162210339,62.4777183600713
2021-10-02,82.88770053475935,70.40998217468805,63.725490196078425
2021-10-03,82.53119429590018,72.19251336898395,65.10695187165776
2021-10-04,84.31372549019608,75.57932263814617,66.31016042780749
2021-10-05,86.45276292335116,78.96613190730838,67.825311942959
2021-10-06,88.59180035650624,81.55080213903743,68.98395721925134
2021-10-07,91.80035650623886,83.8680926916221,70.72192513368984
2021-10-08,93.22638146167557,86.80926916221033,71.74688057040999
2021-10-09,94.83065953654189,88.85918003565061,72.77183600713012
2021-10-10,97.14795008912655,89.83957219251336,74.28698752228163
2021-10-11,104.09982174688056,94.20677361853832,77.22816399286987
2021-10-12,111.22994652406416,98.84135472370765,80.3921568627451
2021-10-13,119.4295900178253,104.01069518716577,84.18003565062386
2021-10-14,126.91622103386808,109.35828877005346,87.74509803921568
2021-10-15,146.1675579322638,119.69696969696969,93.89483065953654
2021-10-16,158.46702317290553,126.6488413547237,98.52941176470587
2021-10-17,170.40998217468805,133.7789661319073,102.98573975044563
2021-10-18,183.7789661319073,143.93939393939394,109.75935828877004
2021-10-19,204.81283422459893,158.02139037433153,118.49376114081996
2021-10-20,235.2941176470588,177.36185383244205,129.45632798573973
2021-10-21,258.6452762923351,192.7807486631016,138.32442067736184
2021-10-22,265.06238859180036,205.61497326203207,146.2121212121212
2021-10-23,265.4188948306595,211.94295900178253,150.40106951871658
2021-10-24,273.6185383244207,222.01426024955435,155.92691622103385
2021-10-25,286.27450980392155,235.0267379679144,164.61675579322636
2021-10-26,297.32620320855614,251.06951871657753,174.9554367201426
2021-10-27,296.2566844919786,265.7754010695187,184.89304812834223
2021-10-28,298.93048128342247,278.78787878787875,194.07308377896612
2021-10-29,311.9429590017825,288.50267379679144,204.09982174688056
2021-10-30,341.71122994652404,303.5650623885918,215.10695187165774
2021-10-31,350.44563279857397,312.0320855614973,222.90552584670232
2021-11-01,393.22638146167554,339.7504456327986,241.84491978609626
2021-11-02,444.5632798573975,370.9447415329768,264.48306595365415
2021-11-03,496.96969696969694,396.61319073083774,286.98752228163994
2021-11-04,559.1800356506238,429.0552584670231,310.91800356506235
2021-11-05,609.6256684491979,460.78431372549016,333.19964349376113
2021-11-06,619.2513368983957,480.48128342245985,346.2121212121212
2021-11-07,649.1978609625668,499.8217468805704,360.91800356506235
2021-11-08,698.7522281639929,545.9893048128342,390.5080213903743
2021-11-09,767.9144385026738,606.2388591800357,428.65418894830657
2021-11-10,833.8680926916221,665.4188948306596,465.5971479500891
2021-11-11,896.2566844919786,727.7183600713012,503.25311942959
2021-11-12,985.7397504456327,797.6827094474153,543.0926916221033
2021-11-13,1033.1550802139036,826.2032085561497,564.8841354723708
2021-11-14,1044.2067736185384,846.7023172905525,579.367201426025
2021-11-15,1114.0819964349375,906.4171122994652,623.0837789661318
2021-11-16,1199.8217468805703,983.868092691622,677.4064171122994
2021-11-17,1206.951871657754,1020.409982174688,708.5115864527629
2021-11-18,1239.3939393939393,1067.825311942959,748.440285204991
2021-11-19,1276.6488413547236,1131.194295900178,795.9893048128342
2021-11-20,1329.0552584670231,1181.1051693404634,830.7932263814616
2021-11-21,1342.959001782531,1193.5828877005347,846.7023172905525
2021-11-22,1378.609625668449,1246.3458110516933,896.1675579322638
2021-11-23,1391.8003565062388,1295.8110516934046,951.0249554367201
2021-11-24,1399.108734402852,1303.030303030303,984.2245989304812
2021-11-25,1431.729055258467,1335.5614973262032,1031.639928698752
2021-11-26,1401.9607843137253,1339.3048128342245,1068.49376114082
2021-11-27,1379.6791443850266,1354.3672014260246,1090.2852049910873
2021-11-28,1361.1408199643492,1352.0499108734405,1099.3761140819963
2021-11-29,1283.957219251337,1331.2834224598928,1118.850267379679
2021-11-30,1231.0160427807486,1311.4081996434936,1147.6381461675578
2021-12-01,1242.0677361853832,1320.5882352941176,1170.4991087344029
2021-12-02,1158.1105169340462,1294.9197860962565,1181.3725490196077
2021-12-03,1125.133689839572,1263.5472370766488,1197.3707664884134
2021-12-04,1090.1960784313726,1234.9376114081995,1208.0213903743315
2021-12-05,1077.7183600713013,1219.4295900178251,1206.50623885918
2021-12-06,1076.4705882352941,1180.2139037433155,1213.2798573975044
2021-12-07,1050.802139037433,1140.9090909090908,1218.3600713012477
2021-12-08,1007.4866310160427,1124.777183600713,1213.9037433155079
2021-12-09,1001.247771836007,1079.6791443850266,1207.6203208556149
2021-12-10,974.1532976827094,1049.6434937611407,1194.4741532976827
2021-12-11,959.8930481283422,1025.0445632798574,1189.7058823529412
2021-12-12,938.680926916221,1008.1996434937611,1180.1247771836006
2021-12-13,919.7860962566845,998.1283422459893,1164.7058823529412
2021-12-14,881.4616755793226,966.1319073083779,1138.7700534759358
2021-12-15,846.1675579322638,926.8270944741532,1123.7076648841355
2021-12-16,824.2424242424242,912.7450980392157,1103.832442067736
2021-12-17,777.1836007130124,875.6684491978609,1069.6078431372548
2021-12-18,736.5418894830659,848.217468805704,1041.5775401069518
2021-12-19,737.9679144385026,838.3244206773618,1028.8770053475935
2021-12-20,690.1960784313725,804.9910873440285,992.6024955436719
2021-12-21,666.4884135472371,773.9750445632798,957.4420677361853
2021-12-22,620.4991087344029,733.3333333333333,929.0552584670231
2021-12-23,560.0713012477718,692.1568627450979,885.9180035650623
2021-12-24,509.09090909090907,643.1372549019608,846.3903743315508
2021-12-25,488.9483065953654,612.7450980392157,818.8948306595365
2021-12-26,474.1532976827094,606.060606060606,807.1301247771836
2021-12-27,458.4670231729055,574.331550802139,786.2299465240641
2021-12-28,409.44741532976826,537.9679144385026,752.0499108734402
2021-12-29,398.0392156862745,509.26916221033866,718.0481283422458
2021-12-30,403.2085561497326,481.6399286987522,697.1925133689839
2021-12-31,395.18716577540107,452.13903743315507,663.903743315508
2022-01-01,396.078431372549,442.5133689839572,645.3654188948306
2022-01-02,389.30481283422455,431.729055258467,635.0267379679144
2022-01-03,403.030303030303,430.7486631016043,617.8698752228164
2022-01-04,397.68270944741533,403.5650623885918,588.7700534759358
2022-01-05,391.8003565062388,394.91978609625664,564.126559714795
2022-01-06,375.93582887700535,389.572192513369,540.8645276292335
2022-01-07,379.6791443850267,387.4331550802139,515.2852049910873
2022-01-08,379.6791443850267,387.8787878787879,500.3119429590017
2022-01-09,382.53119429590015,385.91800356506235,495.9893048128342
2022-01-10,358.4670231729055,380.7486631016043,477.5401069518716
2022-01-11,339.3939393939394,368.5383244206773,453.25311942959
2022-01-12,345.45454545454544,368.62745098039215,438.9483065953654
2022-01-13,347.2370766488413,361.58645276292333,421.61319073083774
2022-01-14,377.361853832442,378.5204991087344,415.3297682709447
2022-01-15,394.6524064171123,387.1657754010695,414.83957219251334
2022-01-16,413.5472370766488,398.0392156862745,414.88413547237076
2022-01-17,457.75401069518716,408.1105169340463,419.42959001782526
2022-01-18,516.3992869875223,427.8966131907308,415.7308377896613
2022-01-19,568.6274509803922,457.04099821746877,425.9803921568627
2022-01-20,620.1426024955437,483.6898395721925,436.63101604278074
2022-01-21,651.3368983957218,514.349376114082,450.89126559714794
2022-01-22,674.8663101604278,534.75935828877,461.31907308377896
2022-01-23,694.6524064171123,554.0998217468806,470.00891265597147
2022-01-24,780.3921568627451,619.0730837789661,499.9108734402852
2022-01-25,869.8752228163993,693.1372549019608,530.837789661319
2022-01-26,953.4759358288769,761.0516934046345,564.8395721925133
2022-01-27,1012.121212121212,816.1319073083779,588.8591800356506
2022-01-28,1090.9090909090908,871.1229946524064,624.8217468805703
2022-01-29,1117.2905525846702,896.078431372549,641.6221033868092
2022-01-30,1125.8467023172905,910.2495543672014,654.144385026738
2022-01-31,1191.9786096256685,986.1853832442067,697.1479500891264
2022-02-01,1252.941176470588,1061.4081996434936,744.6524064171123
2022-02-02,1284.4919786096257,1118.9839572192514,788.0124777183601
2022-02-03,1329.7682709447415,1170.9447415329766,827.3172905525846
2022-02-04,1349.1978609625667,1220.0534759358288,867.2014260249554
2022-02-05,1360.9625668449198,1239.126559714795,886.9429590017825
2022-02-06,1375.0445632798574,1250.4456327985738,902.2727272727273
2022-02-07,1406.060606060606,1299.0196078431372,959.0463458110517
2022-02-08,1432.6203208556149,1342.7807486631016,1017.9590017825311
2022-02-09,1480.5704099821746,1382.5311942959001,1071.7914438502673
2022-02-10,1491.4438502673795,1410.6060606060605,1113.3689839572191
2022-02-11,1478.0748663101604,1413.6363636363633,1142.379679144385
2022-02-12,1529.2335115864528,1445.0980392156862,1170.5882352941176
2022-02-13,1519.7860962566845,1447.4153297682708,1178.832442067736
2022-02-14,1466.6666666666665,1436.3636363636363,1211.2745098039215
2022-02-15,1380.0356506238859,1406.3279857397506,1233.868092691622
2022-02-16,1270.409982174688,1375.4901960784314,1247.2370766488414
2022-02-17,1251.8716577540106,1371.657754010695,1271.301247771836
2022-02-18,1232.4420677361852,1355.258467023173,1287.6559714795007
2022-02-19,1190.017825311943,1359.6256684491977,1299.3761140819963
2022-02-20,1215.5080213903743,1367.6470588235295,1309.0463458110517
2022-02-21,1219.7860962566845,1343.2263814616756,1321.1229946524063
2022-02-22,1210.3386809269161,1295.187165775401,1318.9839572192514
2022-02-23,1273.440285204991,1271.9251336898394,1327.2281639928697
2022-02-24,1267.5579322638146,1259.7147950089127,1335.1604278074865
2022-02-25,1255.258467023173,1243.850267379679,1328.7433155080214
2022-02-26,1257.5757575757575,1223.7967914438502,1334.447415329768
2022-02-27,1231.194295900178,1223.3511586452762,1335.3832442067735
2022-02-28,1248.4848484848485,1234.1354723707664,1335.2495543672014
2022-03-01,1343.6720142602494,1277.0053475935829,1341.6666666666665
2022-03-02,1351.3368983957218,1312.3885918003564,1343.939393939394
2022-03-03,1362.0320855614973,1314.795008912656,1343.2263814616756
2022-03-04,1389.8395721925133,1322.5490196078429,1338.9037433155079
2022-03-05,1424.0641711229946,1340.8199643493763,1350.222816399287
2022-03-06,1451.8716577540106,1341.5329768270944,1354.5900178253119
2022-03-07,1551.8716577540106,1400.1782531194294,1371.7023172905526
2022-03-08,1620.4991087344029,1482.0855614973261,1388.6363636363635
2022-03-09,1763.8146167557932,1557.5757575757575,1414.7504456327986
2022-03-10,1870.7664884135472,1616.3992869875221,1438.0570409982174
2022-03-11,2026.0249554367201,1707.9322638146166,1475.8912655971478
2022-03-12,2086.452762923351,1755.258467023173,1489.5276292335116
2022-03-13,2107.8431372549016,1779.8573975044562,1501.6042780748662
2022-03-14,2231.194295900178,1891.5329768270944,1562.8342245989304
2022-03-15,2294.4741532976827,1957.4866310160426,1617.2459893048128
2022-03-16,2385.561497326203,2074.688057040998,1693.5383244206773
2022-03-17,2536.007130124777,2203.386809269162,1759.090909090909
2022-03-18,2646.880570409982,2336.452762923351,1829.5008912655971
2022-03-19,2708.0213903743315,2397.237076648841,1869.0285204991087
2022-03-20,2674.5098039215686,2391.176470588235,1866.3547237076648
2022-03-21,2723.351158645276,2477.272727272727,1938.7254901960782
2022-03-22,2811.0516934046345,2552.7629233511584,2017.4242424242423
2022-03-23,2705.5258467023173,2545.54367201426,2051.559714795009
2022-03-24,2610.8734402852047,2573.440285204991,2094.9197860962568
2022-03-25,2475.0445632798574,2560.96256684492,2134.4474153297683
2022-03-26,2351.8716577540104,2529.946524064171,2142.602495543672
2022-03-27,2347.237076648841,2510.8734402852047,2145.3654188948303
2022-03-28,2229.7682709447413,2476.559714795009,2184.0463458110517
2022-03-29,2066.6666666666665,2438.8591800356503,2198.1729055258465
2022-03-30,2067.379679144385,2386.452762923351,2230.5704099821746
2022-03-31,1916.042780748663,2263.458110516934,2233.422459893048
2022-04-01,1782.5311942959001,2128.7878787878785,2232.620320855615
2022-04-02,1735.6506238859179,2043.7611408199643,2220.499108734403
2022-04-03,1696.2566844919786,2021.7468805704098,2206.4616755793227
2022-04-04,1595.7219251336896,1912.7450980392157,2195.0089126559715
2022-04-05,1490.017825311943,1778.3422459893047,2165.5525846702317
2022-04-06,1317.6470588235293,1692.5133689839572,2119.0285204991087
2022-04-07,1275.9358288770052,1595.9893048128342,2084.7147950089125
2022-04-08,1252.941176470588,1517.7361853832442,2039.349376114082
2022-04-09,1226.2032085561498,1480.9269162210337,2005.4367201426023
2022-04-10,1235.8288770053475,1466.042780748663,1988.4581105169339
2022-04-11,1147.9500891265598,1371.8360071301245,1924.1978609625667
2022-04-12,1119.2513368983957,1304.6345811051694,1871.74688057041
2022-04-13,1050.9803921568628,1184.313725490196,1785.3832442067735
2022-04-14,1007.1301247771836,1141.5329768270944,1702.4955436720143
2022-04-15,895.3654188948306,1074.1532976827093,1601.470588235294
2022-04-16,862.7450980392157,1044.4741532976827,1544.1176470588234
2022-04-17,836.5418894830659,1036.1853832442066,1528.9661319073082
2022-04-18,672.1925133689839,910.0713012477718,1411.4081996434936
2022-04-19,701.9607843137254,910.6060606060605,1344.4741532976827
2022-04-20,720.1426024955437,885.5614973262032,1289.0374331550804
2022-04-21,727.4509803921568,867.2905525846702,1231.639928698752
2022-04-22,773.440285204991,834.4028520499108,1176.0695187165775
2022-04-23,766.1319073083779,814.4385026737967,1147.6827094474152
2022-04-24,778.9661319073083,807.7540106951872,1136.898395721925
2022-04-25,899.2869875222816,785.7397504456328,1078.7878787878788
2022-04-26,757.5757575757575,729.7682709447415,1017.2014260249554
2022-04-27,710.1604278074866,715.1515151515151,949.7326203208555
2022-04-28,645.632798573975,686.5418894830658,914.0374331550802
2022-04-29,566.8449197860962,670.1426024955437,872.1479500891265
